40SPD_whisper100_LITDIA_1ng_LITDIA_normal_34w
5,10265476895735
3,94772353330495
3,06208099799134
2,95284687060315
3,09981667034999
6,11130773173689
4,16421212291266
7,34065268276992
3,55607525432279
3,03519280600887
6,56809513037804
9,08460210284916
4,53316204920764
5,7900053629943
5,36657396650992
5,59610665126999
6,99537738239596
6,50724076546764
6,05734151686537
12,9037558749954
2,82403304113596
2,94622990757368
6,55911884036674
5,17696000953421
2,82061608481746
2,86308397049023
4,79165750657213
5,02291222884192
7,15754721401992
3,14631168311241
6,7009767649863
2,51791714492002
4,89119669837409
3,44071230052207
4,25454451574533
3,16290832808797
7,50238861517884
3,9236963642717
5,406167269883
3,14026421280269
5,23843810456624
6,41688125393402
5,62086602522864
5,00809185877795
4,35257861964511
5,83984953532287
6,43334230540488
2,39995079582901
2,9166162861467
6,11759927035508
5,76106970909083
5,05207839170338
12,5964467559381
3,12613536961271
6,59675959727211
6,36020316896845
5,4546283884636
2,49578828495261
3,35523415515773
6,05886016411804
5,56375404104802
5,90498865498186
2,94292142605895
6,88250934908175
6,1691519208429
5,68397124231709
4,37969732058557
5,81866982988837
6,55147136670153
3,4224342960882
6,97411632085863
6,00446005003147
4,44860593967528
3,81158765458383
5,99632443974933
4,60510796280269
7,56609044368798
6,70208863172486
6,7793226920033
3,35029855158657
7,60891087247297
6,45598642069017
4,78851173726303
5,22531265331106
5,18574646863892
6,33929465054336
6,68465130702014
6,56763411246205
7,16476078847008
4,05878817300661
7,50792083017069
2,80369401543061
6,12871793774067
5,20413294787656
6,69105132044209
7,57268028801651
2,88542978006517
4,53508747697442
6,75315314559575
6,61040030384516
2,93614175082383
3,2256610020642
2,48629673962345
5,65259490532898
5,43491309287989
3,13324046925911
4,17855791571016
7,59171761607672
4,54276206934057
9,84685454888366
2,75016169977414
7,18013709190333
2,83281950024067
4,17514095939166
3,48399374722305
2,85359242516106
6,33308446802799
3,73901801086715
5,49807254737022
6,15551121426985
7,95763024786637
6,01937533554873
